b0566	b0521	s0026	s0086	b0404	s0146	s0035	b0679	b0627	s0162	b0772	s0104	b0434	b0565	s0200	b0339	s0050	s0040	s0047	s0033	b0668	b0341	b0671	s1551	s0103	s0170	s0080	s0100	b0421	b0370	s0077	b0374	b0499	s0037	s0046	b0428	s0059	s0205	s0168	s0176	b0694	b0626	s0107	s0154	s0177	s0019	s0190	s0106	b0334	b0252	b0243	s0025	b0165	b0241	b0340	s0018	b0251	s0006	s0060	b0556	s0067	s0055	b0542	s0181	s0350	b0354	b0664	s0132	b0318	b0336	b0512	s1511	s0141	s0109	b0629	s0204	s0183	s0116	b0519	s0001	b0326	b0383	s0088	b0672	b0427	s0087	b0502	s0042	s0004	b0394	b0515	b0574	b0494	s0071	s0138	b0504	b0344	b0382	b0551	b0338	b0433	b0305	b0554	s0201	b0359	s0175	s0101	b0244	s1616	s0195	s0229	s0210	s0013	b0387	s0084	b0667	s0136	b0327
ASPH	1.49345910803017	0.845123111143649	0.139324698903286	0.340003978912155	0.636947058522915	0.828727291906189	0.908687729897898	0.800959184513424	0.062399953007234	1.42881581695767	0.121827092940752	0.0720001366396946	-0.111559072718031	2.02108396770181	-0.098568776085344	-0.0237551460121615	0.76231189631084	0.843489693061722	1.51017852896311	1.38836560502314	2.70157210447457	1.27283979973815	1.34182859929276	-1.43127613009034	-1.31248348864149	1.49738855718952	1.05445488410537	-0.333272462932852	0.514402178366995	0.947049940416371	0.0433613865900531	0.943968019507075	-0.232809546092045	-0.480534348781332	-0.865782167245722	-0.189300527655046	-0.722850380274804	0.649521295832845	-1.02644270424737	-1.74919938629114	1.49769674928045	1.13526285034713	-0.806162407255373	-0.165877928744389	-1.73538467581522	0.872760236897769	1.61141963083351	0.636685095245624	0.867983259488359	-1.10473120014579	-1.57494757807949	-0.247764567304409	-0.439960860010439	-0.655271559536195	1.08404902963689	-0.611508282624179	-2.35189213451097	-1.47188043807033	-0.327478451623374	-1.60625218971568	-1.6952503607739	0.0894977426022279	-0.158157716866601	-0.227601099755333	-2.07719281906307	-1.30451672309096	-0.816224879024227	0.205740094498634	-0.433627512541833	1.8155198430517	0.114569169199358	1.30399802013114	1.3587791642939	0.836408979772612	0.16602183878007	0.997454756887922	0.554813866290152	0.880472743973285	-0.0301116078875867	0.901691769433795	-0.30182916485575	-0.88602268281753	-0.318417604150041	0.983848076073377	-0.361186961568809	-1.89846452073066	-0.0229769609825634	0.335111429468647	1.03977723577484	-0.457589447611617	-0.640586206403396	-1.41095086169353	-0.190687392064229	-0.843646270314697	-0.187382031889009	-0.414912547820128	-0.111528253508938	-1.13287684284994	0.0400637312171043	0.631099113597524	-0.367073430505566	0.990281585971534	0.167578208839266	-1.17650913812331	-0.73110992831172	-0.282767484031749	-1.20936241501642	-1.23468810008856	-1.4756326767774	-1.06019744300645	0.611120561303006	-0.715091644385648	0.361831683752251	-0.973641694268842	-1.09778146849532	0.603978209595711	-0.118023401825281	0.174959409417032
TPM1	1.85092740648654	1.69582143488957	0.859648251038679	0.944170642131081	2.38585301231708	1.57836925149766	-1.06883887454699	0.230277271857111	1.00482260418707	-0.811005423431871	0.585984663735512	-0.540226323573772	-0.260370588072665	0.720432868959436	1.12211933615979	-1.92616208759839	-0.608322681371217	-0.499135331766512	0.0352461940968421	0.764727887240108	1.04785673873427	0.54960903164384	1.27420264127241	0.105294330824184	-0.122778809705016	-0.342319394558393	1.67820360738078	0.316535537130528	0.480459058671849	0.748699118683094	0.401930183408415	1.31997444803544	-0.149628724276007	-0.632780371324594	-1.16091793185027	0.014700698193212	-0.447076378716036	0.286075695158227	-0.81617850121509	-0.350454685496274	0.38139332369474	0.264338405040767	0.42908236462784	0.364129579974119	-0.696377274155334	-0.428957652189842	0.0744113155440739	1.08377465275831	0.698436493143317	-2.10085493801395	-1.51516580762623	-1.87793760288806	-0.543715344315708	0.406740541213511	-0.714711905430411	-0.213260171866569	-0.973184434602225	-0.97379760408905	-1.79498699836752	-1.01208183416084	-1.06710300036598	-0.421470075498607	0.917243001850494	-0.117243011943678	-0.849255108743842	0.89437437084889	0.559998368160051	-1.23712367201574	0.646455265802438	0.586546016082606	0.665705333212775	0.0909237107385838	-0.483952909825115	-0.657307150797611	-0.262495090801666	-0.371095179489412	0.768899166988512	1.17220923790046	0.956554938526965	0.357194719440023	-0.724565798169394	-0.581697307739065	-0.0330228874997083	0.900272888588353	1.30408385851771	1.57741927060257	-0.544293969042712	-1.23000745149258	0.551534902003869	0.436526760369299	-1.22340940236674	-2.14011505755069	-1.7962651544809	-0.303275179770536	-1.57602503824115	-0.971794008019423	0.962358458176918	-0.139990736285906	0.249501430697583	0.731970818739701	0.860399599564788	1.08083834817351	1.78727868651607	-0.808500928344838	1.09802436618454	0.183270489930478	-0.359462231619639	-1.63570111083219	-2.4095210032059	-0.138237589724983	-1.23985270804161	-2.11924138642876	0.489976140002576	-0.134031765216757	-0.156814034318806	1.47076232465477	1.21055392130194	0.0989726397769128
EIF5A	0.153872001048328	0.91950862301174	0.433803764740076	-0.341999847596292	0.139875884431013	0.310819020339942	-1.14325866124677	-0.512971277541508	-0.217477793891156	-0.519299710324675	0.156503346423148	-1.19968640095121	-0.469907754310603	0.67184149203417	-0.139706919479845	-0.970334942797651	1.65543650687236	-1.03158210001655	0.557062018157664	1.03758906778856	-0.230021483312336	0.640529425208368	1.12152804211073	-2.39436435784611	-3.57302789020178	-0.987292501879818	0.804163268409468	0.356928868144563	0.566399050132827	0.968928873062101	1.02202734782995	1.51424926579337	-1.20160096407339	-0.550687227913913	-0.538115244456445	-1.30597766394121	0.138432888580305	0.129576855222044	-0.492486395268725	-0.0174200946414893	0.871691701684388	-1.04765311262835	0.597522490050039	-1.01703896536433	1.31487062341462	0.0990947467940368	1.11228532358987	0.729749952971042	0.891403213631955	-2.61038932490784	-1.42847197837901	-0.495891110968759	-0.993064485282646	0.0403468961139412	0.81038795639291	1.48793581204518	-2.51197323535145	0.0808356620426051	-2.25285645102252	-2.17297295523501	-0.506756020903496	-0.512292220670588	-0.64434991937386	0.486609867799612	0.947142465120053	0.470859520932416	-0.678953525754542	-0.266285006488602	-0.00313160631586166	1.00872915077442	-0.500314411975175	0.413130255558704	0.454562156030313	1.04692609976372	0.738992671491911	1.15019933221629	1.49368893275715	0.167377687703312	-0.175668639602367	0.0395829571341555	-1.36275436342655	-1.07854076890983	0.876030120581939	1.31402180232597	0.341037051095926	0.683442046912403	-0.772078630525012	-1.71655242452181	0.912623740848236	1.32647117829286	-0.893328007366126	0.82727006471164	0.550554389811338	-0.827704705867956	0.142988228422733	1.12077353447638	0.842548844307361	-0.496768226093699	1.11784981739324	0.878293643485008	-1.22839541643849	0.115080877296968	1.04843511503243	-1.13215796767629	-0.0434883334085115	1.82472915733113	-0.112365449079845	0.00301763090414512	-0.0711504695531137	-0.474463094153031	0.837738858138339	-0.142790969435276	0.0153821247621657	0.791336638625404	-0.539850612015465	0.364841766959879	0.331341627994443	0.528862295323584
GATM	0.271449120980408	2.37342798057913	0.670599817546479	-0.739697036729895	-0.0513509915582841	0.237397811200307	-0.8655178959585	-0.184666816374898	-0.814226414165796	0.768839903875285	0.723948912555518	-0.900978889686814	-0.838488738516698	0.775704451797013	-0.579194450054908	0.471422858205329	-0.0978355386455957	-0.11675682443495	0.251599720293473	1.38731465770074	1.05566243043135	-0.603868297049077	1.32726737498746	-0.326659639903798	0.685467167509608	1.6219963897748	-0.188475589775347	-0.737324214680421	-0.830958749725007	-0.559966711233334	1.60485253157233	2.0150267814974	-0.50638996540036	0.304318397636231	-0.805479369046146	-1.07472900315462	-0.750983264116512	-0.750414137056674	-1.41055774746313	0.908468661155632	-0.000330939594116517	1.75004122243724	0.0649785794724225	-0.216170188087113	0.240576166934474	-0.0641519725041588	0.38051137724704	0.492401757211017	1.5556361745978	0.110211047028092	-1.18055161308065	0.505369098374383	0.578637640477721	1.39607045862131	-0.94232378163375	0.102041884769199	-1.25997548323115	-0.912921802142472	-1.42486472616734	-1.33751685618372	-1.33425969824127	-0.259126147403435	-0.98832675967043	0.0869118607784531	-0.991627696617486	-0.778441455803422	-1.17701426950874	0.830778439587405	-0.708587676059107	0.28544089085148	0.831741577688668	-0.867417904758265	-1.27920322205272	0.509825801042953	2.01990376261016	1.20572810240902	-0.84374221906904	1.32471068111866	2.62802040394657	1.6363821706873	-0.849337175857286	1.28232384886217	2.35466429920635	-0.111818552715748	-0.676313793865882	-0.774851577425988	2.64715182895802	-0.505374292493573	0.037546655188273	-0.0681971525294627	-0.981147002915561	-0.488405550309507	-0.423218612455856	-0.474737745072496	-0.528402048914675	-1.20527799488034	-0.159318772709845	-1.09681988887723	-0.931020042645292	-0.750335334848389	-0.819287267097886	-0.0407914956480755	1.68573862047656	-1.15791786770097	-0.386058993348952	-0.0774870573061883	1.0537273984279	-1.11492688518097	1.27055605242492	-1.17974607939595	-0.386610608806949	-0.344705345601096	-0.459415093461496	-1.14910953197488	0.0868155469683265	1.58261279723408	-0.47249626003683	-0.0776183943199973
KRT19	0.445756315863935	0.180508178972522	0.150705896414094	-0.439003836415267	-0.0743365364483648	-3.94128829704335	0.3671439957295	0.405003063336531	-0.274348180810306	-0.41929209047111	-0.0300633292880762	0.230256871117298	-0.0432044932508474	-0.217559579399759	-0.0789515880781479	0.91844711245338	1.32723117715244	0.212265991882552	-0.471465640251875	0.769357478447177	0.947623625299295	-0.442054463763769	0.60438893798596	-0.161553190129852	0.16603725437066	0.821609249442006	-0.116028443544538	0.748394193077994	0.12536222305732	0.24949928977707	0.198968385491653	0.721798980296196	1.08075613163642	0.155399169257941	-0.0210678896707017	-0.344277946183625	0.188173857950805	0.552841157917708	0.0711549217108886	0.523664645071793	0.801819282283785	-0.499468834886829	-0.138477931980938	0.59946100149992	0.613227935175204	-0.0919363096127899	0.826146079857725	0.509663047754317	0.294398266649873	-1.49535786598692	-0.439786048555909	-0.503145231947842	-0.00917826513295761	0.130055495901167	0.279614457191755	0.912580521398572	-0.603894155662422	-0.303290030014029	0.185357894244497	-0.126353643801001	0.291816966585756	0.951534686002501	0.611585289679858	0.271870556999408	0.864239811106948	-0.172425938884764	0.434961788323086	0.644203535944593	0.57685507063539	0.96803936217003	0.0100641535268156	-4.16651063869816	0.902881090854621	0.265065311375829	1.47898033243683	1.51973358496423	-0.317604512187762	0.650852339140044	0.200767473415128	-1.13173090816707	0.427843657843253	0.963658974182438	0.199046606705717	0.890522139032492	0.536649366606436	0.709831134544386	-0.264335865410099	0.07553530969848	0.321384585501992	-0.0562674359995533	-5.21662261538749	-1.3178191764256	-1.78993895815238	-1.18750263379478	-2.46352529882269	-1.57156097272818	-0.0838013033501229	0.00826506560334102	0.759736269117291	0.261310693100752	-0.209815679207411	0.549477645712952	0.0887546948753151	-0.0854439488454682	0.650774117925979	-0.37783484701713	1.22397917458781	-0.682584697010921	-1.09222919506469	0.0746748763437739	-2.362158427517	-0.654112175091583	0.111751731810164	0.0117067990221624	0.175658463700547	0.425809906277585	0.235263028817401	-0.170548629747225
HOXC10	0.13616736699415	-1.34008753551399	1.1838200332671	-1.43542542279686	-0.649785874103016	1.25606154850177	1.62578187538476	0.364676905732614	0.460322334587371	-0.785608533908209	0.243308699805791	0.612327831904903	-1.4693226548495	-1.41979616011391	-1.22579893657185	-1.19212313445096	-1.48025883314557	1.58543242115408	-1.27001111294535	-1.34935068765902	-1.54578364045037	-1.34393795599393	-1.36165850136567	-0.269049408115267	0.771117696298113	-1.3367537848748	-1.38572670478102	0.0191477988937153	0.889847195538202	1.24366762315499	0.493161623632744	0.669924217486636	1.0725637942237	-1.27078611770649	1.1534472276282	1.05850914438877	0.0957256502918976	-1.04144621672395	1.16478936079915	0.865735936302791	1.17541184669189	0.103143553005649	0.690597161948427	0.643654016416625	1.07169037615956	1.00532905577924	1.6262124335854	0.486783211431948	0.882742985227769	-0.930392955117993	-1.21555780222824	0.496396960968924	0.247688091789366	-1.2040372949456	0.806171284661024	-1.47372665015883	0.116004941541681	0.175901738081079	1.30864500646185	-1.71704739099905	-0.666540738939052	0.924648599812171	-1.28845745642673	1.38922089829448	1.49335447453313	0.579869894408662	1.03870961799112	1.20972118445085	0.582576260241208	1.03864810967674	1.30969064780624	1.04490350524879	0.424032429105501	-1.45170052278077	-1.4264021530779	-0.475016149634908	0.235503294711471	1.02994468319253	0.815680470063562	0.958250591955807	1.92723412414179	1.44839189672424	0.513840718925972	0.652179068789145	1.0345024492878	-0.210419682852016	0.485700665098929	0.599011281842488	0.715225091024597	-0.249077658437363	-1.14556749129973	-1.14622563026355	-1.27523931966732	-1.04577025122459	-1.25992990021912	-1.1585826506217	-0.984415707634477	-0.186468345233982	0.441519242882612	-0.385195558151561	-0.296217630575168	-0.882139682489981	0.0666506700863382	-0.493788487182477	-0.601864746372635	-0.964265583844884	0.243050364885412	0.487884210259279	0.530337248841629	0.521633822357417	-0.277020885658403	-0.601163551588748	0.310469628273	0.243308699805791	-0.332538290214225	-0.505112167859108	-1.6464296952639	-1.42857954740681
JUN	0.831873865588091	1.5843557413963	1.91395205482664	-0.967538896678544	0.84824767074944	1.19269509292236	1.15378923569083	0.577092060378796	0.456750856700298	-0.232780050706542	2.10120516505914	0.203414649356925	0.268688211662882	-1.27828461393725	-1.47747836254227	-1.59940008655418	-0.487619679830473	0.449224110478394	-0.666324488015818	-0.0838545585592012	0.169346726316684	0.577679936844272	-1.0802858929014	0.175264040247861	0.0315330630987348	-0.539988871853294	-0.389328662266848	0.984210968699008	0.852150784987432	1.10612305539181	0.364560262130864	1.18593933222895	-0.0305601839021911	0.245963413210579	0.835911902293569	-0.625674276026076	-1.0556914545425	-0.487311285619076	0.880474865840407	-0.0162969516250877	1.24136355440842	1.8905333693987	3.41004947286541	1.64834754026114	0.304153545973514	0.249558133237173	0.0518678064127125	0.462253765909909	0.1442993339598	-1.16920943629385	-1.27241548660161	-0.239256329145875	0.329355135436097	0.435645127857829	-0.0445439339252148	-0.313174566690047	-2.22306955518959	-1.28453923403715	-1.85661049617823	-0.756606893402234	-0.595856410711648	-1.01379802838807	-0.0169330146860935	-0.251090957008228	-0.0293362443757102	0.649718897162745	0.788727587949856	0.377570642924168	0.498258790090488	0.451691264169569	0.0175300384374996	0.108458144204028	-1.53588051632554	-0.214045102364185	0.503202734791942	-0.156780152235441	-1.28720877142955	-0.403929200712664	1.88388361921545	0.927360423291828	-0.339445898573412	0.171968077113557	-1.32120923323605	-0.368271120019909	0.0925951169553041	-1.55645619261718	-0.554444850512519	-1.28202389375044	0.245577920446333	1.10406066910309	-0.975027093624023	-1.08398662343816	-2.04482733832134	-0.33699801952045	-1.51255820408866	-0.124100003146485	0.199810292011226	0.865633394416936	1.41069125110348	1.67504291418518	-0.614186591651545	0.503308745302109	1.67947608097401	-1.0621195463863	-1.12089755561471	-0.40251251480406	0.253422698198739	-1.89674029293624	-1.04321112630004	-0.638626832904741	-0.0729643879692511	-1.43332016639789	0.449281934393032	-0.177240180697797	-0.375431648115778	0.426826980875701	0.211452173491455	1.36587771725988
SORBS1	-0.127294631442712	1.0832766538625	1.07110024204124	1.01386938421654	0.748614777900827	0.24559291076691	0.575062158490806	0.00885900880199584	-0.880449620339201	0.515067065733556	1.63023349490879	0.770883661189222	0.602110326475666	-0.856716812008645	0.164482852107439	-1.43538054720337	-1.24655143941222	-0.475700180153144	-0.171754896105505	-0.240301033373728	0.819572085826726	-0.183517964385454	-1.28900526563488	0.849410322715469	1.30727440796062	0.0702921926300742	1.88994240871185	1.36493583197419	1.12044312728583	0.403102633979607	0.967135730076509	1.14223838776646	-0.0800959658187005	-0.535574714377509	-1.09265847218604	-0.113232339714193	-0.604852814166813	0.990162409857316	0.672482064384702	-1.1821215149096	-0.521564090591656	3.3582850599702	2.02864500079467	1.37338354059984	-0.0547356172942137	-1.05416585490099	-1.73790496282774	0.520853875311979	-0.170738759899771	-1.55694660496914	-0.585468724343852	0.763417643474203	-0.260330972479995	1.03426099892146	-1.14578172856891	0.148414121938783	-1.09853139500223	-0.985326932624338	-0.44240019110588	2.27201823339197	-0.0817493399839643	-1.07618500979984	-0.100608139056503	-0.0673942632470133	1.0494944306837	0.409483624898672	0.721618277858631	-0.843395094124985	0.487984452453587	-0.7884462371013	0.83844810754682	0.0229213005305144	-0.916289949900802	-0.50242972915824	-1.02936524242204	-0.951656656654645	-1.00673468353499	-0.763740349183896	0.239900825750039	-1.04297113399035	-0.287413585759966	0.205920542124359	0.514834559991566	-0.0611510535083874	-1.37000337708524	-1.97335577754982	-0.727426396814537	-1.03124251100551	-0.0976372323532946	0.756890260050923	-1.13438894721139	-1.19946472099731	-1.67467201233018	-0.359455920481819	-0.861823327008652	-1.54089509744804	-1.32619757302953	-0.605248935060574	-0.288550280498584	1.82881062121598	1.57073785893063	1.54069295027123	1.42481897752234	0.709958545464012	1.30072980188979	-0.380545052412708	0.562472403128226	0.640430717285163	-1.39601818621681	0.191005729341877	-0.497090708416242	-1.2109866722115	0.154433437259196	-0.269381473770058	-0.811980984984975	0.818237330641227	0.786754330910998	0.102998000336696
PPP4R2	1.34510355450759	1.35986401341947	1.43993911580609	0.737369150746243	0.968254944030058	1.81291562268659	0.873310963830837	1.33437782754381	1.49355226221059	0.714136529164051	1.9385266633743	-0.839018433055782	0.344675892349661	-0.558376108550107	-1.69716177643717	-1.25935851113517	-1.81524544773226	-0.380460692473688	-1.81073831914531	-0.906393035644136	0.261805131165985	-0.463362430486139	-1.79871156537293	0.417781208261622	0.0293085427858047	0.746677687793508	1.17291885175477	1.56969330734263	0.160170155951093	0.492210783603768	1.27238544895533	0.707739814021755	1.42213518346694	1.20254818847926	1.48883604002941	1.58831812564435	1.52187282791928	1.64889331431632	0.154214860618858	0.0659696196425024	0.0929194606778445	0.560754761478426	0.804929614307255	0.547566376626935	0.0582486450700201	-0.389970578907998	-0.941203246981453	0.812139471204927	-0.176966160035276	-0.41059340266579	-0.275565406030095	0.534920086279029	0.779242079044545	1.41155659643985	-0.620531115489663	-0.965063149346363	-0.657873682579438	0.118235273995238	0.712889711805807	0.102088601995615	0.936364298804904	-0.708551774457391	-0.35132698500962	-0.447494549945503	0.100028642881994	0.565865938226508	1.22150600769033	0.629941508550191	0.502324718199215	0.731080854504664	-0.0104502169485181	1.39577390217834	-0.334382659669009	-1.72013109497477	-0.38532405459156	-1.52590637854765	-2.20927070976622	0.127226298547547	-0.458173811666117	-1.23238543747825	-1.47560775282221	-1.65584643105685	-0.890672295040187	-1.01877697044439	-1.75694705597535	-1.97135317635019	-0.851285257251179	-0.592682946419809	0.552832437518899	0.012317752202029	0.134048945085516	-1.3047163326708	-1.64795508392609	-0.322425603761374	-1.2424916278665	-1.60702694890547	0.310492961795063	0.758603766872365	-0.0837723706619135	1.03909895144135	-0.780278621488808	-0.431525994711344	0.30787541976347	0.179646837044163	-0.114842129924497	0.474391362850228	-0.307076585102741	0.775517115384201	0.0324294582850125	-1.84485155183516	-0.131546384842092	0.298450719608295	-0.928309142003336	0.3467126188417	-0.526911394720626	-0.980125632338816	-0.452001678532448	0.0154928771515953
ZBTB16	-0.83716670405021	0.562057231624903	0.601464347969324	2.06745485877617	0.681804673804035	1.05333205016567	1.35696523812668	0.14675641686261	-0.414879773997943	1.729247182766	-0.407325612925894	1.26511138733592	1.21945576738869	-0.434769854665759	1.0800132453326	-0.506241883663925	-0.433591371625339	-0.655612489463411	-0.673951042099595	-0.668033192011729	-0.749187434190903	-0.09921588507034	-0.5163056201314	1.43033640526192	0.117226514490058	1.42121375956773	3.87037282300973	0.954449692608661	-0.876404254489535	-0.777047112398254	-0.541291156247366	0.484345177319187	-0.688050447108367	0.496443704647821	-0.272071368725689	0.426370594366701	-0.382340076809928	0.249615094894133	1.36507048839029	4.66148255323734	2.27096785807297	2.42355173777403	1.15006092072796	0.172047171607749	-0.162777664595755	-0.308604342978725	1.91384510534928	-0.990369499304877	-0.180115778391869	0.0653054343495171	1.69741966237939	0.828216354559589	0.589043645421007	0.141321829604268	0.016987629692276	0.713615237600134	-0.518916935069886	-0.764321191220763	0.0470770995516461	-0.71246793744226	-0.325391367583277	-0.672569079973059	-0.226636184455088	-0.747839385245385	-0.288595566177341	-0.252164331467362	-1.10444496195853	-0.822253382696974	-0.305984549744984	-1.04518167812731	-0.741989361519557	-0.641852216264833	-0.564207988321155	-0.700632237266526	-0.350097119955833	-0.723455808092512	-0.565632341923966	-0.626294544472231	-0.746720250271749	-0.125591861608097	-0.322500268901382	-0.593271584454691	-0.0688635880580705	-0.583241761168235	-0.485215711431961	-0.113357681555386	-0.571397582697246	-0.153519366177487	1.83248738408399	1.99702566009435	-0.555636431818528	-0.761887920482628	-0.58924439420865	-0.35455670325987	-0.274360508444491	0.00740715605432473	-0.518967804841415	-0.451726445175407	-0.589846353171743	-0.172230963804883	-0.655298792538983	-0.337311850711559	-0.30402606354112	-0.436236599744844	-0.723286242187416	-0.599672697372083	-0.882152538672306	-0.495720319252688	-1.11567870317117	-1.07571201933993	-0.710170319428203	-0.534296562662136	-0.813503781993996	-0.695825043857041	0.552798933206635	-0.840422369428062	-0.444095979446066	-0.687940229270055
TMPRSS3	0.162309116183707	1.13128445569704	-1.12548980938208	-0.814720119205279	-1.37659610054878	-0.127723377525868	1.04827225332517	0.827121612101124	1.54062645201693	-0.424783572790504	0.404168128191819	-0.898516380159177	-1.05903507941885	-0.865459086708221	-1.19261906033132	-0.356610832110776	1.46016820517327	0.130047411588041	-1.05376574453671	0.885412908592686	-1.33222184388816	-0.584598925381009	-0.613453434226847	0.0471620422220839	0.518629150894171	1.7757979055313	-0.932288550552568	-0.592358799288401	0.947589907174577	2.12287642621981	1.69183445561506	-0.269084527755628	-1.35320694123059	-0.581520342419235	-0.502514910006974	-0.695168480856399	0.69914710913211	-0.828377727887755	1.70157177138741	-0.95706134266257	-1.06246533571521	1.34532091831654	0.428646898333563	1.60753662777413	-0.801742796645443	-1.08090800780269	-0.481598994304137	-0.941259103152792	0.0494104455087725	-0.0345011181777758	0.130030116178143	1.89584534563058	0.68980182265077	1.36561419926306	0.827899905546516	0.499044981753449	-1.17754322803724	-1.30932272118373	-1.05240517229144	-1.01715712692012	2.59803898747335	-1.05953088116925	-1.15654083528492	-0.942758038677251	-1.12452703156445	-0.837884438194805	-0.728738871467651	0.10887206473674	-0.384283487946944	-1.0305495393175	-0.056645007983343	0.129303708962444	-1.21228970652153	1.48891317642309	1.39272763684588	1.89515352923468	-1.13572292690483	1.2704836796896	1.0531322635064	-0.795602926131793	-1.16497523017832	-0.406006522778337	-0.956432942769624	-0.597126567283508	-0.872267713071245	0.291142624510969	-1.23486598157454	0.197931895436142	-0.453124984476046	0.0587557319901119	-0.526607415994338	0.35704966649411	-0.182192388430059	0.956341384582765	-1.05879870881692	-0.04181131142783	-0.00430333249655681	-0.0962803223320215	-0.385989968390175	0.817453477968362	0.333378015480921	-0.274094431489302	-0.739058466039889	-1.38360650669394	-0.229898894064287	-1.28199597354551	0.649186435074561	2.11763015188421	0.714620735853834	1.02085326350083	-0.3058833948811	0.833036642286104	0.315494561646797	0.796330017346754	1.52935560990032	0.699279707274658	1.28501758914022	1.31382021175637
MAOB	1.27375555139857	0.88732107305564	-0.0685735107182877	-1.26110704472995	0.331270346846526	-1.25404247326799	1.88851843101627	1.86269161582572	1.47299098286853	0.3023043941656	1.00700749436492	-0.302454374837309	0.0631311498845808	0.644706269560704	-0.851089720385156	-1.28480481098676	-0.980368958765211	-0.988649265555811	-0.51609112878238	-0.743639282010416	0.772080251082439	-1.41208806599143	-0.424148876390912	-0.0617811188075168	0.697291358850317	-0.618472979070543	-1.14774123744271	-1.24382666744671	1.86281258451514	1.70240810234806	0.000650821800647886	0.453605982454039	0.853286532288138	0.229317935405794	0.0342801174586019	-0.488425589512689	-0.146392668620308	-0.752826853971645	1.30629612885177	-0.931316155206577	-1.16051553104516	0.367204096037875	-0.81992213755684	-0.344303492941156	-0.508119292149793	-0.999336849265813	-0.0901422280413567	0.671821401293546	0.623331102140702	1.37839346774436	0.483164681713108	1.63974632123	1.82833650803126	2.171645648597	1.94585758979998	1.15944013989941	0.174646136223734	-1.10819052443779	-1.18653589613878	-0.479129145730985	-1.01942370014352	-0.707584564129649	-0.601271231435431	-0.453393057057496	1.27133617761023	1.26226352590394	1.49785004854375	0.036778120895065	0.0149916599310459	0.51813068138912	1.15750464086873	-1.77118362052609	-1.47109659268909	-0.282736478462322	1.62160101781744	1.39641780246751	-1.81909326996974	0.58235900703513	0.935890001856606	-1.43622736796461	-0.80959141148062	-0.90106188598336	-0.479800521957249	-0.857446625014024	-1.1941266813997	-1.28178059375133	-1.12347491834564	-1.29828072298782	-0.60649707881825	0.292578511536466	0.0625565486098498	-0.764415654417803	0.905744604453865	0.00437665743469535	-0.736653340196579	0.722555669635078	-0.7099192598354	-0.626360137620537	-0.423150884703221	0.627220245505462	1.21091231724638	0.329951788131879	1.30061060044916	-0.165584351196331	-0.22895984758195	-1.18885244654111	-1.38811812018343	-0.0816986135200426	-1.42451759882904	-1.04297630397303	0.693263101492728	-0.138227282084654	1.3404697836121	0.326455793007725	-0.85790630603381	0.339568798940538	0.665101590596427	0.859643436917007
ZNF238	1.59813375553079	1.77710091421313	1.33006859474674	0.886832728099585	1.35047452865019	1.2317760584734	1.59303227205493	0.75389755985062	0.520059794015092	-0.871927428034609	0.766888546841483	-0.588273082861518	-0.691328981031498	-1.75095455462867	-1.67472890036721	-2.29318886049523	0.148760776335152	0.353419243080245	-1.68776734301832	-0.68754439212731	-1.54355552350468	1.5908967673441	1.30094268327407	-0.513963450882277	1.09723926169132	1.06852858724576	0.988981036767464	-1.08942858283231	-0.130432736775324	1.29109563377415	1.54456817903422	1.46496130898063	-0.540461505169119	0.385819595109511	-0.157796856861557	0.761905702516221	-0.181667053962575	0.310424414902267	1.66646990627725	-0.266440659024867	0.791090933564186	-1.21308616950424	1.15501652803424	1.0397585932249	0.00305410352393748	-1.08948197045008	-0.0547409586915758	-1.55165264553323	0.358728345069662	-0.876121322008372	0.38660854546101	0.803666683527943	1.08157889381192	1.71167142265641	-0.0872658818289736	0.290534561303928	0.172690293011472	-0.694294959796535	-0.664077568138337	-2.39976240948054	-2.09324036802901	-1.97883070314647	-1.41634469427224	-0.105904092388466	-1.48670364253645	0.243529729835619	0.841038015967412	1.62969176959079	-0.502360541953451	0.88404470806045	0.127992993022362	-0.293537841022246	0.133924950552437	-1.51728881556151	0.447749231723487	0.232241214655887	-0.689567189645066	0.661359022381462	1.28451116091577	-1.80626412663908	-1.46900268126671	-1.42343338352068	-1.77484847955981	-0.187343937318856	-0.399547854042204	-0.793922186514132	-0.231276014786587	0.139595901951188	0.101589850056001	0.0796949948124977	-0.100950907850854	0.0960316058503224	-0.829324109053616	0.0962036326186944	0.0992645227042127	0.321517175483506	0.648071437514095	-0.0874497725124053	0.637690511836465	-0.31057442304862	0.484586687985248	0.0836516104850571	-0.185439778951703	-0.792830706328599	-0.360438458046424	0.246584687963608	-0.943947324407241	0.651334014155636	-0.546737516235937	0.804615796732755	0.523618968533137	0.45118976709093	0.676307555357249	-1.28240109324316	-0.826405585948819	0.383173942051098	0.576057473098993	0.572320339855047
