s0006	s0060	b0251	s0132	b0556	s1551	s0067	s0059	s0046	s0176	s0181	b0551	b0629	s0050	s0204	b0339	s0350	s0088	s0141	s0055	s0104	b0326	b0383	s0168	s0205	s0077	s0086	s0037	s0100	s0170	s0040	b0428	s0026	s0146	b0421	b0252	b0243	s0025	s0177	b0165	b0241	b0502	s0047	b0565	s0162	s0200	s0103	s0033	b0341	b0671	b0404	s0035	b0679	s0154	s1511	b0340	b0626	b0434	s0107	b0772	b0336	b0664	b0318	b0694	s0019	b0542	b0354	s0116	b0499	b0512	s0106	b0427	s0109	s0001	s0190	s0018	b0668	b0627	b0334	b0566	b0374	b0370	s0080	b0521	s1616	s0201	b0359	s0210	s0013	s0101	b0387	b0338	b0667	b0504	b0574	s0138	s0087	s0229	b0382	b0344	b0515	s0042	b0244	b0494	s0195	b0305	b0433	s0136	b0327	s0071	s0084	s0183	s0175	b0672	s0004	b0519	b0554	b0394
CD164	-1.16099197066575	-0.637459990461242	-1.17432099427538	0.451758218442205	-1.714265380947	-1.12106656749401	-1.14487028315377	-0.81651643782787	-0.751589204514608	-0.978464515168127	0.545475437979041	0.124479152283767	-0.130146604087089	-0.281558321720065	-2.14479372450454	-1.02500597698549	-1.12879264396833	0.277925902602682	-0.887883536480616	0.242898673341687	-1.73624549588819	-0.616880612303877	-1.38449317950665	-0.632191810607601	-0.588037768088461	-0.437586303973957	-0.766001816957009	-0.0744166613544301	-0.649996144193232	-1.12015036230207	-0.0877544946293659	0.0222517960602814	-0.241086719299288	0.303667744630002	1.89891312877277	-1.49465804417183	-1.1847868766602	-1.27587881593553	-1.24482474572803	-0.878272191630579	-0.410426105832195	-0.268326204428814	1.37602425413568	1.17008951791711	-0.69628212571669	1.63636748329084	-8.07054931943531e-05	1.13013768574945	1.25279465582008	2.58885087696292	0.45401349276082	-0.388463610221616	-0.493078385743324	-0.352881372046275	0.569376059957179	0.485146849956081	0.861892186813835	-1.16169674389032	-0.110562718109425	-0.779145837595189	0.258157013653569	0.418228632283416	0.835974151480373	0.857513783156211	0.519909789257863	-0.681358552686477	-0.154408422342818	0.708234004527551	0.625925301563397	1.17651176392598	0.591682132514734	0.967828412131607	0.467791809301111	1.84352676298708	-0.779374888893174	2.30429868754387	0.188710422037769	0.922370539147016	2.21458986572177	1.16446014178588	1.83095537059387	1.14817988029838	-0.0289764077004534	0.400459537359013	-1.07302746257444	-1.28896997858186	0.342826706920023	-0.639803361432928	-0.608934294196881	0.778173937400548	-0.397132320883794	-0.281505463728223	2.3753926865721	0.988980418533932	-1.43870785980649	0.358005760244141	-1.0370752184562	0.377836316850403	-0.749228214212307	0.298734332058031	-1.32705416170442	-0.455637308188187	-0.983609359707469	-0.0616602659897622	1.22159963096768	0.0954953534234377	-0.762143183552503	-0.56141495953043	-0.514723733402847	0.892567441413127	0.457546168548964	0.109141524984122	-0.551468847398724	1.22000508154709	0.816249310857796	1.75713037532044	1.64604930546333	-0.0249592003204201
CPE	-0.587985818140417	-0.376682474329913	-0.987107248589374	-1.27646288904829	-0.772909228886366	-0.917003316131978	-0.42319719716608	-0.531435685787423	-0.589816980514404	0.439328259035245	0.646417530482905	1.14026363116003	1.12315945509907	0.833411993870176	-0.177477596335315	0.774359006394657	1.10695886571175	2.86390718732764	-0.485256809325524	-0.647142758065113	0.85265918965265	-0.126652845029371	0.653206425048472	-0.786415050937301	0.0308431118179971	-0.0766517169746086	0.699529235670772	0.410589405008567	0.545751577967089	-0.086207345956768	-0.336077048412421	-0.0306327673576008	0.313417854053591	0.36516218471765	-0.562245592455421	-1.91114056933527	-1.34156111126064	-0.954098347804141	-0.224560059470839	-0.830466900362166	-1.06315246333442	1.08213022304262	1.86764290708732	4.61318701673108	1.79319696079117	-0.80968440686875	-0.560662316691013	0.389039262659681	-0.510021481256693	-0.0147040536065869	0.0463240304033183	0.369144363155404	0.0248138697656553	-1.03057536503039	-0.281941811417261	-0.647390644674692	0.0984841708640906	0.320262723014869	0.461366178261044	1.09554008898662	-0.128747886697426	0.310811046481889	0.814652574964615	0.115484394475866	0.328882779954424	-0.487815638843759	0.163334506466861	1.17472786623375	-0.166946413599329	0.0690096533509214	1.28279043532572	0.455113038625856	0.704702869102953	-0.700830199894583	0.522594170827062	0.614120304157432	0.995713752406479	0.688782151694184	2.35078190549907	1.84645260013943	0.297361198826666	1.02375692465789	0.0427496654200341	0.793198388722663	-1.35046104017875	-1.33136577489892	0.325156484468495	-1.78622970713418	-1.42036506408003	0.688214411394826	-1.10144694634326	0.422503954952849	0.641819633692327	-1.15575010652555	-1.67771134653428	-0.619987179802844	-0.336372913075467	0.181302287490218	-1.29453462252083	-0.287235389983109	-1.36656567345914	-0.536161524053912	-1.08506244108431	-1.72065970072941	-1.48558323142605	-0.303875778193881	-0.6975437032321	-1.00497107716355	-1.76828591513756	-0.88314680306883	-0.30513920026851	0.425838429668799	0.425838429668799	0.317727882523369	0.447892341579088	0.177184171234308	0.906122733899274	0.445397482798808
FXYD3	-0.0359519882716805	-0.0986423987287696	0.107777245459206	-2.03094051055842	0.263165366500712	0.459455157779463	1.45590776423689	-0.982300048688476	0.0466158694035095	0.654120350006735	1.12706980328743	0.780074558821436	1.30472448779921	-0.127598487705139	0.350893715280601	1.23878487923916	-0.165824347739949	1.34123018413245	1.44195532532418	1.2422252066423	0.547183506559354	1.94730119498437	-0.389502967733643	1.08979958975349	0.0800634969339688	-0.570301729233288	0.246919375985916	0.708974459156689	0.783323756924396	-0.439855981864498	0.18833824548257	-1.15081875265194	-0.197742940869016	0.330634009462152	-0.62722003482512	-0.957233440970649	-0.801033020403403	-0.656061446221385	0.291261373626297	0.122876460172957	0.027025116135669	1.29918173809416	1.0926665292561	0.814764526803027	-0.143557784269673	1.31227409515609	-0.220009504339294	0.0174686511269665	1.53302843685712	2.04391705622236	-0.210261910030416	-0.811879608188281	-0.02763786371411	-0.770481001770582	0.538200429451173	-2.18832593278675	0.0490049856556864	-0.179012269451958	-0.963311352716183	0.0282674565868008	0.29145250292647	0.0381106155457653	0.908226754588138	0.82623228481347	0.685847813835629	0.492042703459139	-2.29936249972286	0.560849251521798	0.340572733071203	0.0185198622779248	0.40077846262603	-0.827475759082484	0.134248653533314	-0.444538649718761	-0.737769222045792	0.39208207946811	0.571648056981632	0.850123447335226	0.835788749822173	-0.125782759353485	0.829959306166864	0.407181294181859	0.205444317848147	0.334361030815545	-1.36122344274854	0.737070466282274	0.21853667491007	0.741944263436713	1.04335516981119	1.03437209270301	-1.18098851268441	0.592194456750342	1.11904237268012	-0.599448947509831	-2.21775028854854	-2.66282353339885	0.18508904737961	-3.65412520521658	-2.67263802296279	-0.0824919728640625	-1.88326445677894	-0.538172893874029	-0.797124426214844	-1.31653741236785	0.208311257350758	0.185566870630046	-0.162766278937164	-1.28931104355805	-0.757168846013459	-0.334782649093811	0.48812455280557	-1.34245454547145	0.675717960926404	0.684987731984846	-1.47336855962567	-0.557658526026775	0.448656352319629	-0.328379817537982
CEACAM6	-0.808816276660738	0.502931230237566	-1.05505387444981	-0.899974435777041	0.708322975140221	-0.722762429187235	2.0328994196096	-0.0387127240065712	0.0129741112487888	-0.00322867029389884	1.55863010710162	1.42038202247355	0.0792544309784459	-0.867671110387775	-0.466134452208369	1.68707094606586	-1.09764534133276	2.30617699472896	-1.01674503105944	-0.679455298431517	-0.975107782673514	0.0979601427851478	-0.895188196966581	1.4016005790401	-0.428113388999646	-0.580087830975754	-0.143850941420515	0.220331091865549	0.663531504500246	-1.02717327606261	0.0370946343679565	-0.694980281914812	-0.379819330622586	1.30133190522604	0.229108387405617	-0.719611993514527	-0.108340381638481	-0.801530894167601	0.951489655464669	1.48838902329306	1.13975847955965	2.23298237747724	-0.878459080617997	0.306858262006226	-0.306969292272559	-0.94520893643349	0.176933083157733	0.224337294920506	1.09011639822648	1.37225457367534	-1.19743690589831	0.86242926240928	-0.691121755532012	-0.938112883007223	-0.753191396814493	-0.893533460922142	0.742962621214656	1.36699122561637	-0.871806057208204	-0.318900810066672	0.740652806598849	1.22033693041929	1.72811748776316	0.45178966269479	-0.920895297666115	0.893895753322982	-0.727620613043105	1.20136615791897	0.273138755196776	0.273085743058053	1.25206848202661	-1.03469342659867	1.65280238496249	-0.858621180991416	-0.943894992709416	0.0914434363035011	1.45029601503892	1.72175603111634	1.93490269459797	-0.246016692484608	0.916728838787438	0.289958749497458	-0.813462411961714	1.12226447378091	-0.765993828316205	-0.843596026244656	-1.07074168093061	-1.14323956721626	-0.948726670495925	0.959062818139447	0.512295445884929	-0.972396590435943	0.371510351760805	-1.0634790179255	-0.987868561780515	-1.08070038984794	-0.870416381857382	-1.21643797104933	-1.12381440495546	-0.965523945308582	-0.875388163153374	0.276262684800122	-0.580254440554599	-0.980594539031391	-1.13786640829851	-0.818089614356004	-0.858166791230929	-1.20346514338743	-1.03884351974445	-0.441298265216435	1.2114763300898	-0.998849647658943	1.44666089695503	1.75613818965984	-0.589770119455458	1.4043647834164	-0.100059128253611	-0.941948689901998
CEACAM5	-0.543534536751324	-0.610919945211615	-0.560772362705506	-0.633807106346767	-0.581111699628108	1.14800013081541	1.87721856532738	-0.545212899730049	-0.312063193053888	-0.438468149147522	2.48052084533488	-0.452604464133286	-0.0658499394814577	-0.765238500021019	-0.58817120576543	0.00548913846995624	-0.739020566995096	2.69593959878991	-0.130510170940209	-0.802210068008572	-0.692692557968923	0.313295717954961	0.469457011498739	0.951722501537859	-0.770247634890515	-0.749622803234419	-0.263715092504352	-0.483165377650551	-0.459105957836959	-0.769611760256823	1.99444443317139	-0.694050820791912	0.754614342126504	-0.289509109107813	-0.685775799198349	-0.0445070453138446	-0.457341081302629	-0.453837282300649	1.72171044912842	0.997570360330428	-0.65241617215728	2.46226648510235	2.10544132501187	2.48856660600609	1.92752619791136	-0.680554706117621	0.216543283044746	0.2008064672803	1.68494218799653	2.30251920467876	-0.533862321234748	-0.762513323019479	-0.527966422420306	-0.786330504877379	-0.864564713210466	-0.744059981609054	-0.475790097035274	1.03441215798457	-0.393848782844537	-0.785928216843818	0.728932793145329	0.296987912723526	2.02195574385359	-0.709657866222952	-0.51963949269338	1.25868557385572	-0.662910266452098	0.234940390644028	0.667114531988183	0.586189752075798	1.36263161091444	-0.811484321169367	2.40378332151375	-0.500407529282515	-0.682587774674325	0.0400859093561682	0.74282254449762	1.80389832695263	1.82556997263154	-0.586510145497824	1.03902333049829	0.46341836531755	-0.526634113663998	1.68459613377412	-0.735919056026677	-0.48996101744328	-0.857128873106265	-0.774811224948649	-0.757949732961345	1.021197212366	-0.834349853915618	-0.67857787137206	-0.820814808141305	-0.727483984355245	-0.618848912582761	-0.605279261386206	-0.678110698171796	-0.90017369269725	-0.812557089258862	-0.64813375115486	-0.672366198079662	-0.550594042888645	-0.59833654854895	-0.732847824802719	-0.786179106155071	-0.636086738536944	-0.549694301910359	-0.793130470347887	-0.887845511023618	-0.723772552819815	-0.431157753698948	-0.702671896607894	-0.115179968887104	0.0611995426014294	-0.478670998436901	-0.145667345882106	-0.813019936781346	-0.72837507397797
GJA1	0.510684080653477	-0.259627926205718	-1.93446188221181	0.00368537693790195	-0.132961419355517	0.999468756135176	0.364306502152917	0.508272177371365	0.215267513134166	-1.66556793388786	-0.213552256609519	-0.878231216620101	-1.6474038071012	-1.38961293078282	-1.02646346557552	-1.41902151700884	-0.311109585916994	1.2064765930033	-0.165314190967289	-0.272103288009743	-0.858952624178948	-1.75379369256592	-1.93791339897759	1.28698426117861	1.18285657465434	0.639013969077548	1.72420410787033	1.1564919767085	0.154886762002685	1.16505839181394	-0.520853685474132	1.12563624851321	1.96339837819284	1.22577181926019	0.00884185981690022	-2.26854375441573	0.0022715026001128	-1.09193416432305	-0.850402842889254	-0.883845129431911	-0.0759074313717766	-0.520762199487568	-0.332816715455997	-0.696589948753497	-0.642488463063375	-1.49532082980226	1.32698858803018	2.63698474653149	1.6695620231687	2.60039035190635	-0.178953919873024	-0.81425756128906	-0.2508951729429	-0.765495530451062	0.639346645392322	1.10442813344637	0.110640812137743	-0.325830512845743	0.313074349677723	0.839700955964963	0.215683358527634	0.647913060497753	0.670368711744997	-0.253390245303705	1.83997546541169	0.141496540333032	0.0197370091257484	0.528981277966047	0.616641486908996	0.0625690846529	1.19583095093053	-0.218126555937661	-0.708050647797461	-1.12753884691174	0.786223238365043	0.240717251214377	0.710456207675264	0.768924069996795	0.168276983672339	1.68311858299575	1.62539924238246	1.21579152981697	1.88272437186014	0.771335973278905	-0.364088289044754	-0.273184486032758	0.476584758389142	-0.351862434476809	-1.40053303081528	-0.13894959302145	0.248202468296792	0.601255207350699	0.317981325320638	-0.357933777221435	-0.910708741849912	-1.08182080435392	-2.04980907745182	-0.217045357914646	0.238554855168346	0.0270558880507756	-0.251560525572448	-0.95744976407566	-1.76444765154656	0.288955316856606	-1.32551452183374	-0.201908585592429	-0.371490337048475	-0.31244029117609	-0.22428106776098	-0.309695711579205	-1.1900404095499	-1.41863893924685	0.491222516239199	-0.497408322190434	-0.0781529964965017	0.303094060234502	0.552933972629776	-0.0856382135789155
TMEM47	-1.25199532183562	-0.636806493623994	-2.18497941004569	-1.06758926730325	-0.790218802780334	-1.06806881222356	-0.00363052436623067	0.120235087243794	-0.0485647247064565	-0.653094194777088	-0.194346380481672	-0.477513449392234	-1.99131897985815	0.0129768734004055	-1.36409105022603	-0.729299771763001	-0.921370131951608	-0.0833695902386624	0.342828060956896	-1.11758813504748	0.908581697032378	-0.729552163826324	-0.286637744970022	-0.30693006686117	0.232389707115643	-0.14659380210101	-0.0943654711307564	-0.1470817600901	-0.0651637094043155	-0.396108595901872	-0.158094467119749	0.585124441746729	0.311943685474971	2.65531144967008	-0.619054918503627	-1.11031924362379	-0.96108822964983	-1.2557307243728	-1.55867691797909	-0.151927687705897	1.07187094893341	0.215664526386122	1.01331599024254	0.193386720263502	0.227333452780411	-0.514556191219235	-0.860308078765059	1.78287621745113	3.14360596151181	3.5104998908953	-0.749137787940169	0.025857281698643	0.364811409672308	-0.36671333359355	0.191199322381371	-0.846073166393657	0.411562832868456	0.248332472448862	0.707214895844717	0.951538826209908	0.223673767862231	0.803847403822218	0.499757032862201	-0.911316514762585	-0.6016987576158	-0.0119173971119941	0.16539644044101	-0.0558167899925963	0.280041328670976	0.292761888662442	0.757289481207948	-0.115793557306857	-0.394989657754474	-0.668986481697643	-1.56402762972153	-0.0517616908418779	3.44706535231352	-1.04872716710426	1.01435921077094	0.281404245812919	0.352334828675387	0.0192109573644773	1.08921869675246	-0.115448621486983	1.49506513457543	0.614494464848719	1.40275694394953	0.861409620397357	-0.567222001765914	-0.538533437234896	1.01036300310166	1.28462904524571	0.489804372498506	-0.290373147507198	-1.66832444335526	-0.476562772620385	-1.74130781499942	0.388090370979442	-0.12594813132121	-0.315704897596024	-1.08295153089083	-0.727373179012971	1.25679861372999	-1.41373656908161	-0.621646143687075	0.444491584063298	0.541696180717663	1.02041662029068	0.862856668227075	0.548527592564932	0.156394456849166	-1.47534547173869	0.314206800976098	-0.401021828067888	0.318648901290579	-0.556663600450246	1.51251383921981	0.473171735525538
TRPA1	0.00127865487372118	-0.245514737728079	0.0501484846810198	-0.00509141989494328	-0.246973763117832	-0.390589994265904	-0.176489299443778	-0.285540166203678	-0.0728984967713056	-0.196975820895776	-0.337425816533095	-0.452478241339504	-0.0826378672853794	0.105689219234251	-0.543088230492834	-0.484757297900435	-0.382753373358054	-0.404533463712307	3.09266766728222	-0.419966041546191	-0.334913886222901	-0.499640861025803	-0.551639322596696	0.077268307131792	-0.399366708852717	-0.261684349006271	-0.393553169542	-0.272356292449877	-0.603036124213051	-0.456012993572412	1.19807807419118	-0.335162070954148	-0.645678773490888	-0.448071082172518	-0.449951269530447	-0.123422891453581	0.0256609245313484	-0.429472268827882	-0.299227930169403	-0.315044066224304	-0.312171139941389	-0.250320496614946	-0.407947883954307	-0.371013483495143	-0.59781672410744	-0.507093923712635	2.00861932344507	4.10502822753624	4.65629916088111	1.28197955485141	-0.50816939088137	-0.434330672960771	-0.20106710858663	-0.112495242529297	-0.336019436389363	-0.475995624812484	-0.32404640329407	-0.281426316264528	-0.406458775566827	-0.307433067799406	-0.238746063239533	0.183671870091727	-0.365199944184426	-0.040521670467763	1.27266134630551	-0.367019965546902	-0.363252070081612	-0.110577451424208	-0.0309477564411868	-0.375834283880875	2.78694920288291	-0.119451935753635	-0.386476144326754	-0.470550602223921	-0.228480240265239	0.168479956239658	5.6075235490047	-0.333101385609857	0.967168504389162	-0.241145182308251	0.85898252381391	-0.3468643570699	-0.512839776278466	-0.388348810935252	-0.358032669976	-0.263647264607949	-0.280824656309991	0.0932875034213497	-0.35549065666808	-0.209460264952426	-0.559310487017047	-0.37669164931609	-0.343021254110292	-0.0290450068349622	0.0049638220952627	-0.200668508866749	-0.532032728828209	-0.241927340249149	-0.290669317316109	0.0119957228139186	-0.455012733897993	-0.309117715672111	-0.0861650987688548	-0.225923185458455	-0.103635799698734	-0.512584070797788	-0.0037000812500755	-0.505198694855842	-0.214784955550082	0.0609558016143971	-0.290827253054175	-0.295475076202976	-0.355573384911828	-0.524820330123192	-0.221222717063632	2.63000620374184	-0.410098818291778	-0.395290462660727
SLC4A4	0.267269200571049	0.132095528866668	-0.0466239106851976	-0.354533055776086	-0.266801883754017	1.34144583299131	-0.306922230744539	-0.30881589092345	-0.319538215669816	-0.207037968507593	-0.114097126926653	0.0947777989409337	-0.343103764562927	-0.271641237544566	-0.577690387526392	0.251859014848446	-0.165916085689114	-0.158139454554387	-0.0789928753433786	-0.109510261159958	-0.361055663059001	-0.54744232226859	-0.200397533480213	-0.265093381459266	-0.403566230008682	-0.250945635855937	-0.325623177044716	-0.375262322534563	-0.0882676020863106	-0.0136910561070741	-0.34509841995138	-0.359380825834098	-0.381827011154786	5.21235655924367	-0.241334258414532	0.167864665579427	-0.243295248733138	-0.141088096676728	-0.207955341660932	-0.144782838092469	-0.177833520415058	-0.305365221264101	1.66876289084917	-0.463102906033637	1.66160906350662	3.25117266648669	0.743840345596922	3.78359416238924	2.27531487055548	6.25353300694611	-0.12602297792006	-0.203216983079925	0.0395418355889727	-0.113078758563773	-0.672726879705326	-0.186729515122208	0.192810482336278	-0.227043436264352	-0.377534714749256	0.129090921382797	-0.440926041271726	-0.48953840213123	-0.340612549394227	-0.515460505913653	-0.305020154298167	0.112401463005997	-0.229206417002042	-0.507751204918621	-0.49054835422665	-0.370624959163097	-0.369690753474834	-0.473614824093457	-0.451841940169714	-0.478327933872079	-0.412992449565927	-0.504460444341047	-0.359700643997647	-0.164628396767454	-0.278921308899046	0.00972299997172484	-0.0278135529080172	-0.374286035508991	-0.337271291211882	-0.221480283472086	0.769375301076101	-0.122193576224929	-0.504628769690284	-0.17226195135533	-0.377425303272252	0.388101552520478	-0.453516777394617	-0.27649742387004	-0.428217477404369	-0.394644986499147	-0.129700886800878	-0.382054250376256	0.0314033049533875	-0.348565922145652	-0.273383404909164	-0.294853303204282	-0.403179081705438	-0.493350971291438	0.169935067375036	-0.109038950182096	-0.416577779504664	-0.221926345647562	-0.163753104951424	-0.429513582593491	-0.465122810224475	-0.33956893222896	-0.389359570533121	0.736669685719447	-0.476754091856717	-0.342354716758825	-0.323939923552351	-0.494142100432849	-0.391943364643901	-0.543234188537678
ANPEP	-0.713133193086318	0.806913990439658	-0.843809550313691	-1.34525111388265	0.262806490936724	-0.867389998941092	-0.101877684276833	-0.327632674303553	-0.91984218302158	-1.08491848581843	-0.552018774206216	2.55033376868029	-1.43016836999187	-0.421605665079624	-1.05134777176641	3.17844373714224	-0.360295182407877	-0.833852190901673	0.425704415699614	-0.56859024215034	-0.251317049887326	-0.757780070978668	-0.804585583297417	-1.08300335588525	-0.832805779701072	-0.481784180918015	-0.200819482955133	2.48228413462857	-0.778030431131197	-1.00466730229553	-1.14057571552591	0.0335371387645858	-0.533979698100242	2.90868024586756	-0.496045646777791	-0.290870077029576	-0.245690121733146	-0.869482821342296	-0.916696368217254	-0.45235304325077	-0.532229098230052	-0.675877005623377	-1.43219538036788	-1.57234208802083	-0.110439828754715	2.19139498326627	-0.178028778630073	0.646306324153558	2.54329188198442	1.93275372424956	-0.741741680438624	-1.15668649929367	-0.176337409582559	-0.739997661770954	-0.229487201130115	-0.786052917002479	0.802070225385299	0.391462418990608	-0.167512017003897	0.815528784537696	0.0455083461475733	-0.556309718248936	-0.0746775742637018	-0.696667024382506	-0.81741234700794	-0.881072318979152	0.280312489638618	-0.274548694781193	0.193058906634967	-0.539198591698213	0.422854755008666	0.350264091218481	0.667070018102609	-0.194363323283494	0.244668696792957	0.120211575946521	0.524264504631782	-0.863349140594113	-0.710415156445761	-0.665498449250112	-0.0927758811923523	-0.860565291928361	2.12650432642391	1.2544423429688	-0.767500507099983	-0.486173842998527	0.0687728970540375	-0.306388552570578	-0.595086163493883	0.414114918062758	2.00027686209972	1.55740141975188	1.44681089261405	-0.39658393310045	-1.04470733842423	-1.04718845177408	-0.132006429411146	-0.0628774781462221	-0.172526893323763	0.59640764665064	-0.454090480715921	0.330796894165773	0.074630167296401	0.376332234398256	2.08129146511488	0.912035538283777	0.611320651559848	0.572248052201523	0.163404008082059	0.456616323933748	2.46767386503526	0.149287328677712	-0.407732490168499	-0.194639733789314	0.39451609695966	0.763247711722715	-0.345737562434723	1.06338345262493
SLC12A2	-0.667959858527375	-0.689956141667203	-0.814116743774247	-1.00821278306689	0.446195152322585	-0.788031225117719	0.523367585387739	0.419634141164115	1.07474869063946	-0.758331963446434	1.56620823079647	0.0410755406681674	-0.91287653642756	-1.45089630237471	-0.961433830725857	0.00742969123076533	-1.17816331311093	-0.995697820415783	2.83012436005802	0.623439737346412	2.73607194317393	-0.464372988895971	-1.62443204588339	0.53438950158275	-0.411003710478023	1.03932449924479	-0.742212767630607	-0.335362363269121	0.656904899633077	-0.922880898668415	-0.901464716380956	-0.283039168355445	-0.209927441256873	-0.163452804117081	0.718909121886287	0.208391842251449	-0.432106067714201	-0.965798851893683	-0.00607429582438255	1.20583246357477	-0.371252537315689	1.53745995412906	-1.24268764562443	-0.734443220148878	-0.965570615492751	-0.383387105965244	0.828966616385738	1.10821385292612	-0.636567843549177	1.48901677803123	0.349023504625757	0.489189184348162	-0.188064296017589	-1.12904493766034	0.250558517323648	-0.506168779816657	1.21358299135642	0.806780136245132	0.746792002200155	0.680185012528146	0.0457163474871194	1.43528612531181	2.24213033215678	-1.31781546093124	-0.354334514096599	1.38613922031111	-0.993301338205996	-0.982441089461646	0.965756299344356	0.260201505263028	0.431103020310951	-0.489498012698577	0.789538778124723	-0.303884759640574	-1.41760231738875	0.215181875179177	1.98488888860626	1.48776147782611	1.25115640885987	-0.763495812017522	1.03418918022382	1.83006852997401	-0.39051949349437	0.121899756148235	-0.584634552487093	-1.18681727664627	-0.997713908624016	-1.02863994095031	-0.384956231221652	-1.00336275954708	0.271033224457262	-0.293671180698863	1.92478663636082	-0.944867671958205	-1.29071238832056	0.136678063108586	-1.07478173333874	-0.474386860986866	-0.77944383053265	-1.03429830172342	-1.59409562425951	-0.988261117685414	-0.783095612947564	0.195268249197855	-0.817530779938189	0.110602054302098	-0.746549259248317	-0.545615637777749	-0.563294448999945	-0.0996797497566467	0.0663432122213545	0.261666022169009	0.526486816200478	1.32700697276962	-0.826546117775005	1.48958736903356	2.26333729774338	0.715209790221179
